Date,Species,Tree No,RZ_No,Height,Ht Adj, Rbar_Ht,Dia_1,Dia_2,DRC (cm),PrevDen,Cur_Den,Delta,Accum Dif,Cur DBH,Comments,,
11/11/2014,JUMO,170,NA,NA,0.36,14.4,NA,NA,26.4,13.3,13.4,0.1,25.8,27.22,,,
11/11/2014,JUMO,171,NA,NA,0.1,13.5,NA,NA,27.6,9.7,9.7,0,1.8,27.66,,,
11/11/2014,PIED,172,NA,NA,0.3,11.3,NA,NA,25.5,12.3,11.8,-0.5,15.1,25.98,,,
11/11/2014,PIED,173,NA,NA,0.24,8,NA,NA,6.1,14.1,14,-0.1,38.5,7.33,,,
11/11/2014,JUMO,174,NA,NA,0.22,12.5,NA,NA,14.7,9.7,9.8,0.1,17.7,15.21,,,
11/11/2014,JUMO,175,NA,NA,0.12,13.4,NA,NA,34.5,11,10.8,-0.2,52.4,36.17,,,
11/11/2014,JUMO,176,4369,NA,0.18,10.5,NA,NA,15.9,11.4,11,-0.4,21.3,16.58,,,
11/11/2014,JUMO,177,4150,NA,0.3,11.05,NA,NA,24.8,16.5,16.5,0,12,25.18,,,
11/11/2014,PIED,178,4331,NA,0.18,12.6,NA,NA,15.6,17.4,16.5,-0.9,47.9,17.12,,,
11/11/2014,PIED,179,NA,NA,0.15,6.4,NA,NA,5.4,13,13.9,0.9,8.7,5.68,,,
11/11/2014,JUMO,180,4178,NA,0.22,8.5,NA,NA,16.5,10.6,10.5,-0.1,23.6,17.25,,,
11/11/2014,PIED,181,4182,NA,0.25,16.6,NA,NA,22.9,3,3.3,0.3,50.1,24.49,,,
11/11/2014,JUMO,182,4181,NA,0.32,9.05,NA,NA,15.7,14.6,14.8,0.2,7.8,15.95,,,
11/11/2014,JUMO,183,4213,NA,0.18,10.5,NA,NA,21.7,19.5,19.5,0,18.1,22.28,,,
11/11/2014,JUMO,184,4138,NA,0.24,8.4,NA,NA,15.7,14.9,15.2,0.3,12.1,16.09,,,
11/11/2014,PIED,185,4191,NA,0.12,10.85,NA,NA,15.1,18.7,18.1,-0.6,70.5,17.34,,,
11/11/2014,PIED,186,4314,NA,0.14,12.6,NA,NA,12.8,7.4,6.5,-0.9,52.9,14.48,,,
11/11/2014,JUMO,187,4328,NA,0.28,10.3,NA,NA,24.4,9.8,9.1,-0.7,18.8,25,,,
11/11/2014,PIED,188,4342,NA,0.18,20,NA,NA,32.6,10.5,9.5,-1,34.8,33.71,,,
11/11/2014,PIED,189,NA,NA,0.29,11.2,NA,NA,19.4,3.3,2.9,-0.4,14.7,19.87,,,
11/11/2014,PIED,190,NA,NA,0.32,9.2,NA,NA,12.3,10.5,9.6,-0.9,2.7,12.36,,,
11/11/2014,JUMO,191,4080,NA,0.18,8,NA,NA,19.7,8.5,8.3,-0.2,15.8,20.2,,,
11/11/2014,JUMO,192,4219,NA,0.29,7.9,NA,NA,30.3,14.8,14.7,-0.1,26.2,31.13,,,
11/11/2014,JUMO,193,4345,NA,0.22,10.9,NA,NA,25.2,6.1,6.5,0.4,40,26.47,,,
11/11/2014,PIED,194,NA,NA,0.24,9.15,NA,NA,7.9,16,16.4,0.4,80.4,10.46,,,
11/11/2014,JUMO,195,4196,NA,0.3,8.8,NA,NA,13.4,7.6,7.5,-0.1,15.5,13.89,,,
11/11/2014,PIED,196,NA,NA,0.24,11.8,NA,NA,9.4,17.4,16.8,-0.6,48.8,10.95,,,
11/11/2014,JUMO,197,NA,NA,0.34,8.3,NA,NA,17.6,20.6,20.8,0.2,18.9,18.2,,,
11/11/2014,PIED,198,4115,NA,0.1,12.9,NA,NA,16.2,11.6,11.2,-0.4,22.3,16.91,,,
11/11/2014,PIED,199,NA,NA,0.3,9.8,NA,NA,7,6.5,6.3,-0.2,38.4,8.22,,,
11/11/2014,PIED,200,NA,NA,0.2,11.1,NA,NA,10.4,8.4,7.6,-0.8,38.9,11.64,,,
3/10/2015,PIED,421,NA,NA,0.2,16.1,NA,NA,22.1,11.4,10.7,-0.7,0.2,22.1,,,
3/10/2015,PIED,425,NA,NA,-0.05,10.2,NA,NA,14,11.3,10.7,-0.6,0.6,13.99,,,
3/10/2015,PIED,419,NA,NA,0.45,9.3,NA,NA,9.4,14.9,15.1,0.2,11.7,9.77,,,
3/10/2015,PIED,430,NA,NA,0.15,15.5,NA,NA,27.4,13.6,13.4,-0.2,4.7,27.58,,,
3/10/2015,PIED,414,NA,NA,-0.1,17.1,NA,NA,19.8,9.1,8.8,-0.3,5.4,19.98,,,
3/10/2015,PIED,404,NA,NA,0.4,6.35,NA,NA,6.6,6,5.2,-0.8,23.7,7.36,,,
3/10/2015,JUMO,412,NA,NA,0.15,9.55,NA,NA,14,4.2,4.1,-0.1,-1.9,13.91,,,
3/10/2015,JUMO,430.2,NA,NA,0.25,12.5,NA,NA,20.3,6.1,5.4,-0.7,-9.5,20.02,,,
3/10/2015,JUMO,408.2,NA,NA,0.3,13.7,NA,NA,28.7,4.4,4.5,0.1,-1.6,28.65,,,
3/10/2015,JUMO,401.2,NA,NA,0.95,7.6,NA,NA,20.1,1.9,1.5,-0.4,-10.2,19.74,,,
3/10/2015,JUMO,402.2,NA,NA,0.4,4.45,NA,NA,7.1,15.2,15.4,0.2,9.1,7.4,,,
3/10/2015,PIED,442,NA,NA,0.1,10.9,NA,NA,16.5,13.2,12.2,-1,5.2,16.68,,,
3/10/2015,PIED,450,NA,NA,0.65,8.5,NA,NA,14.7,8.1,7.5,-0.6,-0.7,14.71,,,
3/10/2015,PIED,469,NA,NA,0.2,10.4,NA,NA,11.4,13,12.5,-0.5,9.1,11.72,,,
3/10/2015,PIED,462,NA,NA,0.65,8.2,NA,NA,20.1,11,10.3,-0.7,-0.8,20.04,,,
3/10/2015,PIED,473,NA,NA,0.45,6.4,NA,NA,7.4,5.2,5,-0.2,-6.8,7.15,,,
3/10/2015,JUMO,463,NA,NA,0.8,4.9,NA,NA,6.6,8.6,8.6,0,7.4,6.84,,,
3/10/2015,JUMO,468,NA,NA,0.65,5,NA,NA,8.1,8.1,7.5,-0.6,-0.2,8.12,,,
3/10/2015,JUMO,462.2,NA,NA,0.45,8.8,NA,NA,15.5,5.2,4.7,-0.5,-2.7,15.41,,,
3/10/2015,JUMO,456,NA,NA,0.2,8.8,NA,NA,13.7,6.8,6.5,-0.3,2.8,13.81,,,
3/10/2015,JUMO,457.2,NA,NA,0.3,12.6,NA,NA,30.2,9.1,8.7,-0.4,-0.4,30.21,,,
3/10/2015,PIED,480,NA,NA,0.35,9.7,NA,NA,6.4,15.9,15.6,-0.3,26.3,7.19,,,
3/10/2015,PIED,479,NA,NA,0.3,12,NA,NA,14.2,6,5.5,-0.5,21.3,14.9,,,
3/10/2015,PIED,512,NA,NA,0.4,18.2,NA,NA,25.7,12.5,12,-0.5,3.9,25.78,,,
3/10/2015,PIED,514,NA,NA,0.1,17.8,NA,NA,18.2,4.7,4.4,-0.3,-0.5,18.15,,,
3/10/2015,PIED,525,NA,NA,0.3,9.2,NA,NA,11.2,7.5,7.4,-0.1,-1.9,11.12,,,
3/10/2015,JUMO,511,NA,NA,0.5,16.2,NA,NA,22.6,5.2,4.9,-0.3,-4.6,22.46,,,
3/10/2015,JUMO,500.2,NA,NA,0.4,14.5,NA,NA,22.9,2.6,2.1,-0.5,-7.8,22.61,,,
3/10/2015,JUMO,501.2,NA,NA,0.2,10,NA,NA,18,8.7,8.1,-0.6,3.8,18.15,,,
3/10/2015,JUMO,502.2,NA,NA,1.5,11.4,NA,NA,7.5,9.1,8.8,-0.3,2.7,7.58,,,
3/10/2015,JUMO,522.2,NA,NA,0.4,8.2,NA,NA,13.7,9.6,10.1,0.5,6.9,13.94,,,
3/10/2015,PIED,585,NA,NA,0.1,5.4,NA,NA,5.1,10.5,10.2,-0.3,6.3,5.28,,,
3/10/2015,PIED,535,NA,NA,0.25,9.6,NA,NA,13.5,12.1,12,-0.1,5.7,13.64,,,
3/10/2015,PIED,567,NA,NA,0.1,18.4,NA,NA,17.5,4.9,4.3,-0.6,-2.9,17.43,,,
3/10/2015,PIED,542,NA,NA,-0.8,17.2,NA,NA,24.4,8,4,-4,-3.2,24.28,,,
3/10/2015,PIED,531,NA,NA,0.4,12.5,NA,NA,15.7,7.9,7.9,0,-0.8,15.72,,,
3/10/2015,JUMO,533,NA,NA,0.4,13.3,NA,NA,22.6,10.1,10.3,0.2,5.6,22.78,,,
3/10/2015,JUMO,594,NA,NA,0.05,9.5,NA,NA,16.5,6.4,6.5,0.1,-5.2,16.34,,,
3/10/2015,JUMO,587,NA,NA,0.5,14.5,NA,NA,27.2,5.5,5.3,-0.2,-4.6,27.03,,,
3/10/2015,JUMO,540,NA,NA,-0.4,11.3,NA,NA,20.3,10.4,10,-0.4,5.6,20.5,,,
3/10/2015,JUMO,557,NA,NA,0.6,7.8,NA,NA,9.9,6.6,6.9,0.3,-1.7,9.85,,,
3/10/2015,PIED,160,NA,NA,0.28,18.1,NA,NA,34.3,,,0,16.2,34.82,,,
3/10/2015,JUMO,161,4124,NA,0.26,10.1,NA,NA,20,10.7,8.9,-1.8,15.7,20.5,,,
3/10/2015,PIED,162,NA,NA,0.28,12.3,NA,NA,14.1,17,17,0,33,15.15,,,
3/10/2015,PIED,163,4148,NA,0.2,11.4,NA,NA,20.3,11.4,11.4,0,22.4,21.01,,,
3/10/2015,JUMO,164,4171,NA,0.24,9.6,NA,NA,19.2,18.9,18.8,-0.1,13.7,19.64,,,
3/10/2015,JUMO,165,NA,NA,0.26,13.3,NA,NA,30.3,17.9,18.3,0.4,32.3,31.33,,,
3/10/2015,PIED,166,NA,NA,0.26,25.3,NA,NA,29.5,8.3,7.5,-0.8,16.1,30.01,,,
3/10/2015,PIED,167,NA,NA,0.32,NA,NA,NA,9,,,0,8,9.25,,,
3/10/2015,PIED,168,NA,NA,0.25,17.5,NA,NA,26.6,8.6,8.3,-0.3,14.7,27.07,,,
3/10/2015,JUMO,169,NA,NA,0.18,12.6,NA,NA,26.8,12.6,12.7,0.1,43.7,28.19,,,
3/10/2015,JUMO,170,NA,NA,0.36,14.4,NA,NA,26.4,13.4,13.7,0.3,26.1,27.23,,,
3/10/2015,JUMO,171,NA,NA,0.1,13.5,NA,NA,27.6,9.7,9.7,0,1.8,27.66,,,
3/10/2015,PIED,172,NA,NA,0.3,11.3,NA,NA,25.5,11.8,11.4,-0.4,14.7,25.97,,,
3/10/2015,PIED,173,NA,NA,0.24,8,NA,NA,6.1,14,13.9,-0.1,38.4,7.32,,,
3/10/2015,JUMO,174,NA,NA,0.22,12.5,NA,NA,14.7,9.8,9.9,0.1,17.8,15.22,,,
3/10/2015,JUMO,175,NA,NA,0.12,13.4,NA,NA,34.5,10.8,10.8,0,52.4,36.17,,,
3/10/2015,JUMO,176,4369,NA,0.18,10.5,NA,NA,15.9,11,11,0,21.3,16.58,,,
3/10/2015,JUMO,177,4150,NA,0.3,11.05,NA,NA,24.8,16.5,16.5,0,12,25.18,,,
3/10/2015,PIED,178,4331,NA,0.18,12.6,NA,NA,15.6,16.5,16.8,0.3,48.2,17.13,,,
3/10/2015,PIED,179,NA,NA,0.15,6.4,NA,NA,5.4,13.9,13.8,-0.1,8.6,5.67,,,
3/10/2015,JUMO,180,4178,NA,0.22,8.5,NA,NA,16.5,10.5,11.1,0.6,24.2,17.27,,,
3/10/2015,PIED,181,4182,NA,0.25,16.6,NA,NA,22.9,3.3,3,-0.3,49.8,24.49,,,
3/10/2015,JUMO,182,4181,NA,0.32,9.05,NA,NA,15.7,14.8,15,0.2,8,15.95,,,
3/10/2015,JUMO,183,4213,NA,0.18,10.5,NA,NA,21.7,19.5,19.5,0,18.1,22.28,,,
3/10/2015,JUMO,184,4138,NA,0.24,8.4,NA,NA,15.7,15.2,15.4,0.2,12.3,16.09,,,
3/10/2015,PIED,185,4191,NA,0.12,10.85,NA,NA,15.1,18.1,18.5,0.4,70.9,17.36,,,
3/10/2015,PIED,186,4314,NA,0.14,12.6,NA,NA,12.8,6.5,5.5,-1,51.9,14.45,,,
3/10/2015,JUMO,187,4328,NA,0.28,10.3,NA,NA,24.4,9.1,9.3,0.2,19,25,,,
3/10/2015,PIED,188,4342,NA,0.18,20,NA,NA,32.6,9.5,8.8,-0.7,34.1,33.69,,,
3/10/2015,PIED,189,NA,NA,0.29,11.2,NA,NA,19.4,2.9,2,-0.9,13.8,19.84,,,
3/10/2015,PIED,190,NA,NA,0.32,9.2,NA,NA,12.3,9.6,9.3,-0.3,2.4,12.35,,,
3/10/2015,JUMO,191,4080,NA,0.18,8,NA,NA,19.7,8.3,8.3,0,15.8,20.2,,,
3/10/2015,JUMO,192,4219,NA,0.29,7.9,NA,NA,30.3,14.7,14.6,-0.1,26.1,31.13,,,
3/10/2015,JUMO,193,4345,NA,0.22,10.9,NA,NA,25.2,6.5,6.6,0.1,40.1,26.48,,,
3/10/2015,PIED,194,NA,NA,0.24,9.15,NA,NA,7.9,16.4,16.6,0.2,80.6,10.47,,,
3/10/2015,JUMO,195,4196,NA,0.3,8.8,NA,NA,13.4,7.5,7.1,-0.4,15.1,13.88,,,
3/10/2015,PIED,196,NA,NA,0.24,11.8,NA,NA,9.4,16.8,17.3,0.5,49.3,10.97,,,
3/10/2015,JUMO,197,NA,NA,0.34,8.3,NA,NA,17.6,20.8,19.8,-1,17.9,18.17,,,
3/10/2015,PIED,198,4115,NA,0.1,12.9,NA,NA,16.2,11.2,11,-0.2,22.1,16.9,,,
3/10/2015,PIED,199,NA,NA,0.3,9.8,NA,NA,7,6.3,6.4,0.1,38.5,8.23,,,
3/10/2015,PIED,200,NA,NA,0.2,11.1,NA,NA,10.4,7.6,7.4,-0.2,38.7,11.63,,,
5/1/2015,PIED,421,NA,NA,0.2,16.1,NA,NA,22.1,10.7,10.7,0,0.2,22.1,,,
5/1/2015,PIED,425,NA,NA,-0.05,10.2,NA,NA,14,10.7,10.7,0,0.6,13.99,,,
5/1/2015,PIED,419,NA,NA,0.45,9.3,NA,NA,9.4,15.1,15.1,0,11.7,9.77,,,
5/1/2015,PIED,430,NA,NA,0.15,15.5,NA,NA,27.4,13.4,13.4,0,4.7,27.58,,,
5/1/2015,PIED,414,NA,NA,-0.1,17.1,NA,NA,19.8,8.8,8.8,0,5.4,19.98,,,
5/1/2015,PIED,404,NA,NA,0.4,6.35,NA,NA,6.6,5.2,5.2,0,23.7,7.36,,,
5/1/2015,JUMO,412,NA,NA,0.15,9.55,NA,NA,14,4.1,4.1,0,-1.9,13.91,,,
5/1/2015,JUMO,430.2,NA,NA,0.25,12.5,NA,NA,20.3,5.4,5.4,0,-9.5,20.02,,,
5/1/2015,JUMO,408.2,NA,NA,0.3,13.7,NA,NA,28.7,4.5,4.5,0,-1.6,28.65,,,
5/1/2015,JUMO,401.2,NA,NA,0.95,7.6,NA,NA,20.1,1.5,1.5,0,-10.2,19.74,,,
5/1/2015,JUMO,402.2,NA,NA,0.4,4.45,NA,NA,7.1,15.4,15.4,0,9.1,7.4,,,
5/1/2015,PIED,442,NA,NA,0.1,10.9,NA,NA,16.5,12.2,12.2,0,5.2,16.68,,,
5/1/2015,PIED,450,NA,NA,0.65,8.5,NA,NA,14.7,7.5,7.5,0,-0.7,14.71,,,
5/1/2015,PIED,469,NA,NA,0.2,10.4,NA,NA,11.4,12.5,12.5,0,9.1,11.72,,,
5/1/2015,PIED,462,NA,NA,0.65,8.2,NA,NA,20.1,10.3,10.3,0,-0.8,20.04,,,
5/1/2015,PIED,473,NA,NA,0.45,6.4,NA,NA,7.4,5,5,0,-6.8,7.15,,,
5/1/2015,JUMO,463,NA,NA,0.8,4.9,NA,NA,6.6,8.6,8.6,0,7.4,6.84,,,
5/1/2015,JUMO,468,NA,NA,0.65,5,NA,NA,8.1,7.5,7.5,0,-0.2,8.12,,,
5/1/2015,JUMO,462.2,NA,NA,0.45,8.8,NA,NA,15.5,4.7,4.7,0,-2.7,15.41,,,
5/1/2015,JUMO,456,NA,NA,0.2,8.8,NA,NA,13.7,6.5,6.5,0,2.8,13.81,,,
5/1/2015,JUMO,457.2,NA,NA,0.3,12.6,NA,NA,30.2,8.7,8.7,0,-0.4,30.21,,,
5/1/2015,PIED,480,NA,NA,0.35,9.7,NA,NA,6.4,15.6,15.6,0,26.3,7.19,,,
5/1/2015,PIED,479,NA,NA,0.3,12,NA,NA,14.2,5.5,5.5,0,21.3,14.9,,,
5/1/2015,PIED,512,NA,NA,0.4,18.2,NA,NA,25.7,12,12,0,3.9,25.78,,,
5/1/2015,PIED,514,NA,NA,0.1,17.8,NA,NA,18.2,4.4,4.4,0,-0.5,18.15,,,
5/1/2015,PIED,525,NA,NA,0.3,9.2,NA,NA,11.2,7.4,7.4,0,-1.9,11.12,,,
5/1/2015,JUMO,511,NA,NA,0.5,16.2,NA,NA,22.6,4.9,4.9,0,-4.6,22.46,,,
5/1/2015,JUMO,500.2,NA,NA,0.4,14.5,NA,NA,22.9,2.1,2.1,0,-7.8,22.61,,,
5/1/2015,JUMO,501.2,NA,NA,0.2,10,NA,NA,18,8.1,8.1,0,3.8,18.15,,,
5/1/2015,JUMO,502.2,NA,NA,1.5,11.4,NA,NA,7.5,8.8,8.8,0,2.7,7.58,,,
5/1/2015,JUMO,522.2,NA,NA,0.4,8.2,NA,NA,13.7,10.1,10.1,0,6.9,13.94,,,
5/1/2015,PIED,585,NA,NA,0.1,5.4,NA,NA,5.1,10.2,10.2,0,6.3,5.28,,,
5/1/2015,PIED,535,NA,NA,0.25,9.6,NA,NA,13.5,12,12,0,5.7,13.64,,,
5/1/2015,PIED,567,NA,NA,0.1,18.4,NA,NA,17.5,4.3,4.3,0,-2.9,17.43,,,
5/1/2015,PIED,542,NA,NA,-0.8,17.2,NA,NA,24.4,4,4,0,-3.2,24.28,,,
5/1/2015,PIED,531,NA,NA,0.4,12.5,NA,NA,15.7,7.9,7.9,0,-0.8,15.72,,,
5/1/2015,JUMO,533,NA,NA,0.4,13.3,NA,NA,22.6,10.3,10.3,0,5.6,22.78,,,
5/1/2015,JUMO,594,NA,NA,0.05,9.5,NA,NA,16.5,6.5,6.5,0,-5.2,16.34,,,
5/1/2015,JUMO,587,NA,NA,0.5,14.5,NA,NA,27.2,5.3,5.3,0,-4.6,27.03,,,
5/1/2015,JUMO,540,NA,NA,-0.4,11.3,NA,NA,20.3,10,10,0,5.6,20.5,,,
5/1/2015,JUMO,557,NA,NA,0.6,7.8,NA,NA,9.9,6.9,6.9,0,-1.7,9.85,,,
5/1/2015,PIED,160,NA,NA,0.28,18.1,NA,NA,34.3,,,0,16.2,34.82,,,
5/1/2015,JUMO,161,4124,NA,0.26,10.1,NA,NA,20,8.9,9.5,0.6,16.3,20.52,,,
5/1/2015,PIED,162,NA,NA,0.28,12.3,NA,NA,14.1,17,18.1,1.1,34.1,15.19,,,
5/1/2015,PIED,163,4148,NA,0.2,11.4,NA,NA,20.3,11.4,13.4,2,24.4,21.08,,,
5/1/2015,JUMO,164,4171,NA,0.24,9.6,NA,NA,19.2,18.8,19.1,0.3,14,19.65,,,
5/1/2015,JUMO,165,NA,NA,0.26,13.3,NA,NA,30.3,18.3,19.4,1.1,33.4,31.36,,,
5/1/2015,PIED,166,NA,NA,0.26,25.3,NA,NA,29.5,7.5,8.5,1,17.1,30.04,,,
5/1/2015,PIED,167,NA,NA,0.32,NA,NA,NA,9,,,0,8,9.25,,,
5/1/2015,PIED,168,NA,NA,0.25,17.5,NA,NA,26.6,8.3,8.6,0.3,15,27.08,,,
5/1/2015,JUMO,169,NA,NA,0.18,12.6,NA,NA,26.8,12.7,13.9,1.2,44.9,28.23,,,
5/1/2015,JUMO,170,NA,NA,0.36,14.4,NA,NA,26.4,13.7,14.5,0.8,26.9,27.26,,,
5/1/2015,JUMO,171,NA,NA,0.1,13.5,NA,NA,27.6,9.7,10.8,1.1,2.9,27.69,,,
5/1/2015,PIED,172,NA,NA,0.3,11.3,NA,NA,25.5,11.4,11.6,0.2,14.9,25.97,,,
5/1/2015,PIED,173,NA,NA,0.24,8,NA,NA,6.1,13.9,15,1.1,39.5,7.36,,,
5/1/2015,JUMO,174,NA,NA,0.22,12.5,NA,NA,14.7,9.9,12.3,2.4,20.2,15.29,,,
5/1/2015,JUMO,175,NA,NA,0.12,13.4,NA,NA,34.5,10.8,12.3,1.5,53.9,36.22,,,
5/1/2015,JUMO,176,4369,NA,0.18,10.5,NA,NA,15.9,11,12.8,1.8,23.1,16.64,,,
5/1/2015,JUMO,177,4150,NA,0.3,11.05,NA,NA,24.8,16.5,17.6,1.1,13.1,25.22,,,
5/1/2015,PIED,178,4331,NA,0.18,12.6,NA,NA,15.6,16.8,16.7,-0.1,48.1,17.13,,,
5/1/2015,PIED,179,NA,NA,0.15,6.4,NA,NA,5.4,13.8,13.1,-0.7,7.9,5.65,,,
5/1/2015,JUMO,180,4178,NA,0.22,8.5,NA,NA,16.5,11.1,11.8,0.7,24.9,17.29,,,
5/1/2015,PIED,181,4182,NA,0.25,16.6,NA,NA,22.9,3,4.3,1.3,51.1,24.53,,,
5/1/2015,JUMO,182,4181,NA,0.32,9.05,NA,NA,15.7,15,16,1,9,15.99,,,
5/1/2015,JUMO,183,4213,NA,0.18,10.5,NA,NA,21.7,19.5,19.7,0.2,18.3,22.28,,,
5/1/2015,JUMO,184,4138,NA,0.24,8.4,NA,NA,15.7,15.4,16.5,1.1,13.4,16.13,,,
5/1/2015,PIED,185,4191,NA,0.12,10.85,NA,NA,15.1,18.5,19.2,0.7,71.6,17.38,,,
5/1/2015,PIED,186,4314,NA,0.14,12.6,NA,NA,12.8,5.5,6.5,1,52.9,14.48,,,
5/1/2015,JUMO,187,4328,NA,0.28,10.3,NA,NA,24.4,9.3,10.6,1.3,20.3,25.05,,,
5/1/2015,PIED,188,4342,NA,0.18,20,NA,NA,32.6,8.8,10.7,1.9,36,33.75,,,
5/1/2015,PIED,189,NA,NA,0.29,11.2,NA,NA,19.4,2,2.3,0.3,14.1,19.85,,,
5/1/2015,PIED,190,NA,NA,0.32,9.2,NA,NA,12.3,9.3,9.2,-0.1,2.3,12.34,,,
5/1/2015,JUMO,191,4080,NA,0.18,8,NA,NA,19.7,8.3,8.8,0.5,16.3,20.22,,,
5/1/2015,JUMO,192,4219,NA,0.29,7.9,NA,NA,30.3,14.6,16.4,1.8,27.9,31.19,,,
5/1/2015,JUMO,193,4345,NA,0.22,10.9,NA,NA,25.2,6.6,7.7,1.1,41.2,26.51,,,
5/1/2015,PIED,194,NA,NA,0.24,9.15,NA,NA,7.9,16.6,18.3,1.7,82.3,10.52,,,
5/1/2015,JUMO,195,4196,NA,0.3,8.8,NA,NA,13.4,7.1,8.3,1.2,16.3,13.92,,,
5/1/2015,PIED,196,NA,NA,0.24,11.8,NA,NA,9.4,17.3,18.8,1.5,50.8,11.02,,,
5/1/2015,JUMO,197,NA,NA,0.34,8.3,NA,NA,17.6,19.8,21.2,1.4,19.3,18.21,,,
5/1/2015,PIED,198,4115,NA,0.1,12.9,NA,NA,16.2,11,11.6,0.6,22.7,16.92,,,
5/1/2015,PIED,199,NA,NA,0.3,9.8,NA,NA,7,6.4,7.1,0.7,39.2,8.25,,,
5/1/2015,PIED,200,NA,NA,0.2,11.1,NA,NA,10.4,7.4,8.2,0.8,39.5,11.66,,,
6/9/2015,PIED,421,NA,NA,0.2,16.1,NA,NA,22.1,10.7,10.7,0,0.2,22.1,,,
6/9/2015,PIED,425,NA,NA,-0.05,10.2,NA,NA,14,10.7,10.7,0,0.6,13.99,,,
6/9/2015,PIED,419,NA,NA,0.45,9.3,NA,NA,9.4,15.1,15.1,0,11.7,9.77,,,
6/9/2015,PIED,430,NA,NA,0.15,15.5,NA,NA,27.4,13.4,13.4,0,4.7,27.58,,,
6/9/2015,PIED,414,NA,NA,-0.1,17.1,NA,NA,19.8,8.8,8.8,0,5.4,19.98,,,
6/9/2015,PIED,404,NA,NA,0.4,6.35,NA,NA,6.6,5.2,5.2,0,23.7,7.36,,,
6/9/2015,JUMO,412,NA,NA,0.15,9.55,NA,NA,14,4.1,4.1,0,-1.9,13.91,,,
6/9/2015,JUMO,430.2,NA,NA,0.25,12.5,NA,NA,20.3,5.4,5.4,0,-9.5,20.02,,,
6/9/2015,JUMO,408.2,NA,NA,0.3,13.7,NA,NA,28.7,4.5,4.5,0,-1.6,28.65,,,
6/9/2015,JUMO,401.2,NA,NA,0.95,7.6,NA,NA,20.1,1.5,1.5,0,-10.2,19.74,,,
6/9/2015,JUMO,402.2,NA,NA,0.4,4.45,NA,NA,7.1,15.4,15.4,0,9.1,7.4,,,
6/9/2015,PIED,442,NA,NA,0.1,10.9,NA,NA,16.5,12.2,12.2,0,5.2,16.68,,,
6/9/2015,PIED,450,NA,NA,0.65,8.5,NA,NA,14.7,7.5,7.5,0,-0.7,14.71,,,
6/9/2015,PIED,469,NA,NA,0.2,10.4,NA,NA,11.4,12.5,12.5,0,9.1,11.72,,,
6/9/2015,PIED,462,NA,NA,0.65,8.2,NA,NA,20.1,10.3,10.3,0,-0.8,20.04,,,
6/9/2015,PIED,473,NA,NA,0.45,6.4,NA,NA,7.4,5,5,0,-6.8,7.15,,,
6/9/2015,JUMO,463,NA,NA,0.8,4.9,NA,NA,6.6,8.6,8.6,0,7.4,6.84,,,
6/9/2015,JUMO,468,NA,NA,0.65,5,NA,NA,8.1,7.5,7.5,0,-0.2,8.12,,,
6/9/2015,JUMO,462.2,NA,NA,0.45,8.8,NA,NA,15.5,4.7,4.7,0,-2.7,15.41,,,
6/9/2015,JUMO,456,NA,NA,0.2,8.8,NA,NA,13.7,6.5,6.5,0,2.8,13.81,,,
6/9/2015,JUMO,457.2,NA,NA,0.3,12.6,NA,NA,30.2,8.7,8.7,0,-0.4,30.21,,,
6/9/2015,PIED,480,NA,NA,0.35,9.7,NA,NA,6.4,15.6,15.6,0,26.3,7.19,,,
6/9/2015,PIED,479,NA,NA,0.3,12,NA,NA,14.2,5.5,5.5,0,21.3,14.9,,,
6/9/2015,PIED,512,NA,NA,0.4,18.2,NA,NA,25.7,12,12,0,3.9,25.78,,,
6/9/2015,PIED,514,NA,NA,0.1,17.8,NA,NA,18.2,4.4,4.4,0,-0.5,18.15,,,
6/9/2015,PIED,525,NA,NA,0.3,9.2,NA,NA,11.2,7.4,7.4,0,-1.9,11.12,,,
6/9/2015,JUMO,511,NA,NA,0.5,16.2,NA,NA,22.6,4.9,4.9,0,-4.6,22.46,,,
6/9/2015,JUMO,500.2,NA,NA,0.4,14.5,NA,NA,22.9,2.1,2.1,0,-7.8,22.61,,,
6/9/2015,JUMO,501.2,NA,NA,0.2,10,NA,NA,18,8.1,8.1,0,3.8,18.15,,,
6/9/2015,JUMO,502.2,NA,NA,1.5,11.4,NA,NA,7.5,8.8,8.8,0,2.7,7.58,,,
6/9/2015,JUMO,522.2,NA,NA,0.4,8.2,NA,NA,13.7,10.1,10.1,0,6.9,13.94,,,
6/9/2015,PIED,585,NA,NA,0.1,5.4,NA,NA,5.1,10.2,12.1,1.9,8.2,5.34,,,
6/9/2015,PIED,535,NA,NA,0.25,9.6,NA,NA,13.5,12,13.3,1.3,7,13.68,,,
6/9/2015,PIED,567,NA,NA,0.1,18.4,NA,NA,17.5,4.3,4.2,-0.1,-3,17.43,,,
6/9/2015,PIED,542,NA,NA,-0.8,17.2,NA,NA,24.4,4,8.7,4.7,1.5,24.43,,,
6/9/2015,PIED,531,NA,NA,0.4,12.5,NA,NA,15.7,7.9,8.5,0.6,-0.2,15.74,,,
6/9/2015,JUMO,533,NA,NA,0.4,13.3,NA,NA,22.6,10.3,12.1,1.8,7.4,22.84,,,
6/9/2015,JUMO,594,NA,NA,0.05,9.5,NA,NA,16.5,6.5,6,-0.5,-5.7,16.33,,,
